quote_date,origin,destination,distance_miles,weight,equipment_type,commodity,mode,customer_id,lead_time_days,fuel_surcharge,quoted_price,actual_cost,won
2022-11-21,"Chicago, IL","Atlanta, GA",720,42163,Dry Van,Machinery,FTL,CUST-016,3,273.11,2419.19,2184.37,0
2022-11-21,"Atlanta, GA","Newark, NJ",870,33479,Flatbed,Chemicals,FTL,CUST-033,1,352.29,3339.73,2943.82,1
2022-11-22,"San Francisco, CA","Las Vegas, NV",570,31074,Dry Van,Electronics,FTL,CUST-015,1,220.26,2321.65,2024.96,1
2022-11-22,"Nashville, TN","Charlotte, NC",400,25433,Dry Van,Building Materials,FTL,CUST-021,0,153.39,1374.1,1302.11,0
2022-11-22,"Newark, NJ","Miami, FL",1280,31913,Dry Van,Machinery,FTL,CUST-034,1,513.85,4348.07,3938.24,0
2022-11-22,"Nashville, TN","Charlotte, NC",400,4963,Dry Van,Automotive Parts,LTL,CUST-030,0,151.11,2436.75,2111.98,0
2022-11-22,"Portland, OR","Salt Lake City, UT",770,23187,Dry Van,Produce,FTL,CUST-033,0,298.56,2723.13,2464.23,0
2022-11-22,"Dallas, TX","Los Angeles, CA",1400,25592,Reefer,Building Materials,FTL,CUST-005,1,573.38,5657.3,4823.47,0
2022-11-22,"Atlanta, GA","Newark, NJ",870,22736,Flatbed,Electronics,FTL,CUST-039,1,333.22,3376.05,3083.83,1
2022-11-22,"Nashville, TN","Charlotte, NC",400,28311,Dry Van,Electronics,FTL,CUST-044,4,161.53,1480.73,1300.93,0
2022-11-22,"Miami, FL","Chicago, IL",1370,33024,Dry Van,Machinery,FTL,CUST-047,0,556.63,5137.62,4639.73,1
2022-11-23,"San Francisco, CA","Las Vegas, NV",570,6751,Flatbed,Machinery,LTL,CUST-032,0,220.91,4193.21,3875.29,1
2022-11-23,"Dallas, TX","Los Angeles, CA",1400,4736,Dry Van,Food & Beverage,LTL,CUST-032,0,525.19,6999.04,6388.63,1
2022-11-23,"Nashville, TN","Charlotte, NC",400,25849,Reefer,Produce,FTL,CUST-016,0,151.51,1986.05,1766.55,1
2022-11-23,"Newark, NJ","Miami, FL",1280,4532,Flatbed,Automotive Parts,LTL,CUST-030,8,518.9,8489.81,7816.68,1
2022-11-23,"Phoenix, AZ","Kansas City, MO",1100,32116,Flatbed,Chemicals,FTL,CUST-015,3,372.33,4455.3,3730.06,0
2022-11-23,"San Francisco, CA","Las Vegas, NV",570,2800,Reefer,Automotive Parts,LTL,CUST-001,1,231.62,4579.85,4103.19,0
2022-11-23,"Denver, CO","Houston, TX",1050,32682,Dry Van,Automotive Parts,FTL,CUST-002,1,410.38,3070.5,2860.01,0
2022-11-24,"Phoenix, AZ","Kansas City, MO",1100,7068,Reefer,Automotive Parts,LTL,CUST-018,3,445.97,7346.78,6824.08,1
2022-11-24,"Chicago, IL","Atlanta, GA",720,21876,Dry Van,Building Materials,FTL,CUST-032,9,278.89,2146.2,2111.12,0
2022-11-24,"Denver, CO","Houston, TX",1050,36358,Dry Van,Food & Beverage,FTL,CUST-025,0,440.47,3052.56,2945.86,0
2022-11-24,"Nashville, TN","Charlotte, NC",400,36371,Dry Van,Electronics,FTL,CUST-016,3,157.33,1674.01,1379.48,1
2022-11-24,"Dallas, TX","Los Angeles, CA",1400,8173,Dry Van,Chemicals,LTL,CUST-025,2,578.14,7338.54,6209.2,0
2022-11-24,"Denver, CO","Houston, TX",1050,39843,Dry Van,General Freight,FTL,CUST-020,0,435.97,3201.5,2841.48,1
2022-11-24,"San Francisco, CA","Las Vegas, NV",570,41142,Dry Van,Building Materials,FTL,CUST-026,1,235.87,2312.22,1981.56,1
2022-11-25,"San Francisco, CA","Las Vegas, NV",570,24395,Dry Van,Machinery,FTL,CUST-019,0,219.64,2206.09,2124.13,1
2022-11-25,"Houston, TX","Memphis, TN",600,36864,Dry Van,Automotive Parts,FTL,CUST-018,6,228.41,2053.06,1721.62,0
2022-11-25,"Nashville, TN","Charlotte, NC",400,7782,Dry Van,Electronics,LTL,CUST-019,3,151.66,2418.19,2075.74,1
2022-11-25,"San Francisco, CA","Las Vegas, NV",570,31561,Reefer,Building Materials,FTL,CUST-046,6,221.36,2601.37,2440.33,1
2022-11-25,"Los Angeles, CA","Chicago, IL",2000,32605,Reefer,General Freight,FTL,CUST-016,1,837.45,6972.87,5981.15,0
2022-11-25,"Los Angeles, CA","Chicago, IL",2000,31129,Dry Van,General Freight,FTL,CUST-003,1,793.68,5695.84,5298.49,1
2022-11-26,"Phoenix, AZ","Kansas City, MO",1100,42516,Reefer,Building Materials,FTL,CUST-031,3,427.84,4299.63,3976.66,0
2022-11-26,"Nashville, TN","Charlotte, NC",400,36364,Dry Van,Chemicals,FTL,CUST-006,1,167.82,1524.18,1364.49,0
2022-11-26,"Newark, NJ","Miami, FL",1280,40695,Dry Van,General Freight,FTL,CUST-048,0,475.02,4546.74,3976.61,1
2022-11-26,"Portland, OR","Salt Lake City, UT",770,10824,Dry Van,Building Materials,LTL,CUST-040,5,310.58,3992.96,3761.19,0
2022-11-26,"Miami, FL","Chicago, IL",1370,14822,Dry Van,Machinery,LTL,CUST-015,7,511.76,7620.62,6772.81,1
2022-11-26,"San Francisco, CA","Las Vegas, NV",570,21883,Dry Van,Machinery,FTL,CUST-030,2,221.72,2149.4,1983.26,1
2022-11-26,"Los Angeles, CA","Chicago, IL",2000,31036,Flatbed,Electronics,FTL,CUST-030,18,838.79,6430.79,5834.04,0
2022-11-26,"Los Angeles, CA","Dallas, TX",1400,3950,Dry Van,Food & Beverage,LTL,CUST-041,4,539.59,6516.4,5675.82,0
2022-11-27,"Denver, CO","Houston, TX",1050,20187,Dry Van,Electronics,FTL,CUST-035,1,438.84,3339.91,2901.33,0
2022-11-27,"Newark, NJ","Miami, FL",1280,30345,Reefer,Automotive Parts,FTL,CUST-037,0,475.49,5505.93,4693.32,0
2022-11-27,"Los Angeles, CA","Dallas, TX",1400,28238,Dry Van,Building Materials,FTL,CUST-035,0,543.12,4029.08,3656.72,1
2022-11-27,"Los Angeles, CA","Dallas, TX",1400,43331,Reefer,Building Materials,FTL,CUST-028,0,588.15,4721.51,4221.86,0
2022-11-27,"Phoenix, AZ","Kansas City, MO",1100,39382,Dry Van,General Freight,FTL,CUST-049,2,432.44,3584.55,3130.23,0
2022-11-28,"Houston, TX","Memphis, TN",600,5725,Flatbed,Chemicals,LTL,CUST-007,0,245.16,3584.29,3120.9,0
2022-11-28,"Newark, NJ","Miami, FL",1280,5066,Dry Van,Building Materials,LTL,CUST-016,2,459.85,7682.69,6902.34,0
2022-11-28,"Nashville, TN","Charlotte, NC",400,33390,Dry Van,Building Materials,FTL,CUST-010,5,157.78,1521.89,1351.45,0
2022-11-28,"Denver, CO","Houston, TX",1050,8971,Dry Van,Building Materials,LTL,CUST-009,0,408.54,4706.3,4262.95,1
2022-11-28,"Los Angeles, CA","Chicago, IL",2000,8770,Reefer,General Freight,LTL,CUST-019,6,835.3,11096.72,9718.11,1
2022-11-28,"Newark, NJ","Miami, FL",1280,35547,Dry Van,Automotive Parts,FTL,CUST-032,3,477.65,4458.63,3820.83,0
2022-11-28,"Phoenix, AZ","Kansas City, MO",1100,30086,Reefer,Building Materials,FTL,CUST-035,0,405.11,3945.63,3644.58,0
2022-11-28,"San Francisco, CA","Las Vegas, NV",570,22832,Reefer,Produce,FTL,CUST-017,2,212.93,2692.09,2442.06,0
2022-11-29,"Dallas, TX","Los Angeles, CA",1400,11148,Reefer,Produce,LTL,CUST-023,1,530.71,8541.97,7042.33,0
2022-11-29,"Denver, CO","Houston, TX",1050,9868,Reefer,Chemicals,LTL,CUST-024,1,394.37,6513.04,6102.3,0
2022-11-29,"San Francisco, CA","Las Vegas, NV",570,28265,Dry Van,Automotive Parts,FTL,CUST-029,1,209.73,2220.82,1999.95,1
2022-11-29,"Chicago, IL","Atlanta, GA",720,9961,Dry Van,Automotive Parts,LTL,CUST-020,4,294.88,3975.62,3656.62,0
2022-11-29,"Miami, FL","Chicago, IL",1370,41219,Dry Van,Automotive Parts,FTL,CUST-024,6,521.5,5236.72,4599.24,0
2022-11-29,"Miami, FL","Chicago, IL",1370,35605,Dry Van,Building Materials,FTL,CUST-017,3,493.01,4596.7,4404.06,0
2022-11-29,"Portland, OR","Salt Lake City, UT",770,14262,Flatbed,Machinery,LTL,CUST-016,0,268.15,5014.22,4389.3,1
2022-11-29,"Dallas, TX","Los Angeles, CA",1400,23251,Flatbed,Electronics,FTL,CUST-018,0,570.06,5521.75,4650.35,1
2022-11-29,"Minneapolis, MN","Detroit, MI",690,33762,Reefer,Food & Beverage,FTL,CUST-038,2,248.29,2807.26,2405.43,0
2022-11-29,"Atlanta, GA","Newark, NJ",870,35795,Dry Van,Electronics,FTL,CUST-016,0,328.69,3029.43,2624.65,1
2022-11-29,"Portland, OR","Salt Lake City, UT",770,20815,Dry Van,General Freight,FTL,CUST-036,1,270.17,2825.21,2455.04,0
2022-11-29,"Newark, NJ","Miami, FL",1280,41941,Dry Van,Building Materials,FTL,CUST-014,8,509.03,4615.88,3978.82,1
2022-11-30,"Los Angeles, CA","Dallas, TX",1400,38106,Reefer,Electronics,FTL,CUST-022,0,579.21,5316.38,4451.23,1
2022-11-30,"Portland, OR","Salt Lake City, UT",770,4346,Dry Van,Machinery,LTL,CUST-002,11,268.25,4697.1,4011.1,0
2022-11-30,"Newark, NJ","Miami, FL",1280,29477,Dry Van,Building Materials,FTL,CUST-006,1,506.27,5068.73,4202.89,1
2022-11-30,"Phoenix, AZ","Kansas City, MO",1100,14756,Reefer,General Freight,LTL,CUST-027,0,434.67,7201.61,6348.16,0
2022-11-30,"Nashville, TN","Charlotte, NC",400,36894,Dry Van,Chemicals,FTL,CUST-029,7,143.29,1502.62,1305.3,1
2022-11-30,"Atlanta, GA","Newark, NJ",870,5725,Dry Van,Automotive Parts,LTL,CUST-020,0,347.58,4992.82,4397.85,0
2022-11-30,"Chicago, IL","Atlanta, GA",720,34844,Dry Van,Building Materials,FTL,CUST-007,6,283.55,2533.45,2127.56,0
2022-12-01,"Newark, NJ","Miami, FL",1280,21272,Flatbed,Produce,FTL,CUST-040,0,486.25,5177.37,4917.01,0
2022-12-01,"Denver, CO","Houston, TX",1050,38671,Dry Van,Electronics,FTL,CUST-005,3,422.86,3239.21,2903.79,0
2022-12-01,"Atlanta, GA","Newark, NJ",870,4710,Dry Van,Chemicals,LTL,CUST-026,2,341.1,5226.39,4476.0,0
2022-12-01,"Chicago, IL","Atlanta, GA",720,28622,Dry Van,Chemicals,FTL,CUST-025,2,276.85,2407.94,2194.16,0
2022-12-01,"Chicago, IL","Atlanta, GA",720,14830,Reefer,General Freight,LTL,CUST-027,0,293.09,4325.73,4045.23,0
2022-12-01,"Newark, NJ","Miami, FL",1280,12022,Dry Van,Food & Beverage,LTL,CUST-047,1,480.38,7748.54,6750.31,1
2022-12-01,"Nashville, TN","Charlotte, NC",400,37089,Dry Van,Chemicals,FTL,CUST-016,5,153.28,1611.26,1380.05,1
2022-12-01,"Los Angeles, CA","Dallas, TX",1400,29091,Dry Van,Food & Beverage,FTL,CUST-007,0,558.75,4024.55,3640.2,1
2022-12-01,"Minneapolis, MN","Detroit, MI",690,21047,Reefer,Electronics,FTL,CUST-030,0,261.29,2906.57,2669.86,0
2022-12-01,"Houston, TX","Memphis, TN",600,2393,Dry Van,Machinery,LTL,CUST-037,2,222.19,3325.85,2880.2,0
2022-12-01,"Portland, OR","Salt Lake City, UT",770,2675,Dry Van,General Freight,LTL,CUST-028,1,267.94,4545.87,3976.35,0
2022-12-01,"Dallas, TX","Los Angeles, CA",1400,4968,Flatbed,Produce,LTL,CUST-013,0,563.29,8823.93,7693.05,1
2022-12-01,"Chicago, IL","Atlanta, GA",720,23757,Dry Van,Produce,FTL,CUST-041,2,249.26,2336.92,2060.77,1
2022-12-01,"Atlanta, GA","Newark, NJ",870,5137,Dry Van,Machinery,LTL,CUST-029,2,340.15,4537.48,4175.95,1
2022-12-01,"Dallas, TX","Los Angeles, CA",1400,34732,Dry Van,Building Materials,FTL,CUST-021,7,548.61,4464.55,3899.42,0
2022-12-01,"Chicago, IL","Atlanta, GA",720,8413,Flatbed,Machinery,LTL,CUST-029,0,275.04,4378.24,4044.07,0
2022-12-02,"Los Angeles, CA","Chicago, IL",2000,2742,Flatbed,Machinery,LTL,CUST-002,2,699.21,11055.76,9294.44,0
2022-12-02,"Nashville, TN","Charlotte, NC",400,31889,Dry Van,Chemicals,FTL,CUST-004,1,156.8,1526.9,1368.85,0
2022-12-02,"Seattle, WA","Denver, CO",1300,12324,Flatbed,Food & Beverage,LTL,CUST-034,0,513.62,7484.37,6548.46,1
2022-12-02,"Phoenix, AZ","Kansas City, MO",1100,25196,Dry Van,Building Materials,FTL,CUST-043,0,450.5,3708.92,3313.7,1
2022-12-02,"Dallas, TX","Los Angeles, CA",1400,20930,Flatbed,Automotive Parts,FTL,CUST-035,0,589.8,4894.03,4352.2,0
2022-12-03,"Phoenix, AZ","Kansas City, MO",1100,34557,Reefer,General Freight,FTL,CUST-021,0,417.52,4874.57,4062.17,1
2022-12-03,"Portland, OR","Salt Lake City, UT",770,13678,Reefer,Produce,LTL,CUST-034,16,273.86,4973.97,4384.79,0
2022-12-03,"Phoenix, AZ","Kansas City, MO",1100,20164,Dry Van,Food & Beverage,FTL,CUST-047,3,441.28,3867.37,3275.66,0
2022-12-03,"Phoenix, AZ","Kansas City, MO",1100,35481,Dry Van,Chemicals,FTL,CUST-001,1,416.01,3857.8,3324.6,1
2022-12-03,"San Francisco, CA","Las Vegas, NV",570,26661,Reefer,Chemicals,FTL,CUST-038,0,222.33,2668.64,2283.92,1
2022-12-03,"Portland, OR","Salt Lake City, UT",770,34454,Reefer,Produce,FTL,CUST-049,1,287.8,3168.53,2954.33,1
2022-12-03,"Newark, NJ","Miami, FL",1280,31460,Dry Van,Food & Beverage,FTL,CUST-003,1,480.93,4874.43,4227.28,0
2022-12-03,"Los Angeles, CA","Dallas, TX",1400,26202,Dry Van,Produce,FTL,CUST-031,0,567.99,4618.8,3782.58,1
2022-12-03,"Newark, NJ","Miami, FL",1280,39506,Dry Van,Produce,FTL,CUST-010,1,463.77,4478.88,4136.37,0
2022-12-03,"Atlanta, GA","Newark, NJ",870,4493,Reefer,Machinery,LTL,CUST-025,1,354.34,6839.1,5608.23,0
2022-12-04,"Newark, NJ","Miami, FL",1280,33448,Dry Van,Produce,FTL,CUST-009,1,455.27,4668.09,4121.78,1
2022-12-04,"Portland, OR","Salt Lake City, UT",770,41363,Dry Van,Produce,FTL,CUST-022,1,306.62,2977.32,2519.31,0
2022-12-04,"Chicago, IL","Atlanta, GA",720,37357,Dry Van,General Freight,FTL,CUST-004,1,290.71,2343.96,2226.23,1
2022-12-04,"Seattle, WA","Denver, CO",1300,13242,Reefer,Electronics,LTL,CUST-033,0,522.75,8461.4,7175.61,1
2022-12-04,"Atlanta, GA","Newark, NJ",870,24413,Reefer,Machinery,FTL,CUST-025,3,337.34,4095.95,3567.35,0
2022-12-04,"Minneapolis, MN","Detroit, MI",690,30945,Reefer,Food & Beverage,FTL,CUST-029,1,270.52,2779.55,2531.67,0
2022-12-04,"Seattle, WA","Denver, CO",1300,13392,Reefer,General Freight,LTL,CUST-046,0,484.64,7411.84,6795.9,0
2022-12-04,"Minneapolis, MN","Detroit, MI",690,26749,Dry Van,Chemicals,FTL,CUST-016,4,274.21,2395.38,2144.55,1
2022-12-04,"Atlanta, GA","Newark, NJ",870,10956,Reefer,Chemicals,LTL,CUST-040,4,347.09,5568.88,5104.28,0
2022-12-04,"Portland, OR","Salt Lake City, UT",770,43691,Dry Van,Electronics,FTL,CUST-049,3,293.57,2793.97,2531.02,0
2022-12-04,"Houston, TX","Memphis, TN",600,36049,Reefer,Chemicals,FTL,CUST-050,0,229.04,2378.02,2019.16,0
2022-12-05,"Miami, FL","Chicago, IL",1370,7485,Dry Van,Chemicals,LTL,CUST-004,1,529.39,8355.01,7394.11,0
2022-12-05,"Portland, OR","Salt Lake City, UT",770,21289,Dry Van,Food & Beverage,FTL,CUST-038,2,307.28,2608.4,2421.69,1
2022-12-05,"Atlanta, GA","Newark, NJ",870,38396,Reefer,Building Materials,FTL,CUST-010,0,336.84,3864.17,3265.01,1
2022-12-05,"San Francisco, CA","Las Vegas, NV",570,20113,Reefer,Machinery,FTL,CUST-046,2,203.73,2795.2,2434.19,0
2022-12-05,"Denver, CO","Houston, TX",1050,20258,Dry Van,Electronics,FTL,CUST-029,2,394.44,3245.51,3001.61,0
2022-12-05,"Atlanta, GA","Newark, NJ",870,6603,Dry Van,Electronics,LTL,CUST-050,4,311.02,5019.09,4424.18,1
2022-12-05,"Atlanta, GA","Newark, NJ",870,32051,Reefer,Food & Beverage,FTL,CUST-008,1,337.35,3465.71,3169.57,1
2022-12-05,"Houston, TX","Memphis, TN",600,10228,Dry Van,General Freight,LTL,CUST-024,2,227.49,3114.95,2713.65,1
2022-12-06,"Nashville, TN","Charlotte, NC",400,27852,Dry Van,Chemicals,FTL,CUST-036,3,162.14,1527.95,1360.79,1
2022-12-06,"Nashville, TN","Charlotte, NC",400,40626,Dry Van,Automotive Parts,FTL,CUST-006,0,153.0,1555.81,1414.09,1
2022-12-06,"Minneapolis, MN","Detroit, MI",690,2119,Dry Van,General Freight,LTL,CUST-011,15,260.64,4190.97,3664.04,0
2022-12-06,"San Francisco, CA","Las Vegas, NV",570,9378,Dry Van,Chemicals,LTL,CUST-007,5,207.22,3678.14,3480.33,1
2022-12-06,"Atlanta, GA","Newark, NJ",870,14969,Reefer,Chemicals,LTL,CUST-007,3,342.5,5943.4,5180.27,0
2022-12-06,"Atlanta, GA","Newark, NJ",870,42229,Reefer,Chemicals,FTL,CUST-050,0,312.51,3512.27,3355.02,0
2022-12-07,"Portland, OR","Salt Lake City, UT",770,5025,Reefer,Building Materials,LTL,CUST-030,1,293.57,5967.88,5014.34,0
2022-12-07,"Nashville, TN","Charlotte, NC",400,26949,Reefer,Electronics,FTL,CUST-040,0,157.75,1894.5,1681.91,0
2022-12-07,"San Francisco, CA","Las Vegas, NV",570,35750,Dry Van,Automotive Parts,FTL,CUST-027,1,228.58,2175.88,1977.29,0
2022-12-07,"Newark, NJ","Miami, FL",1280,8188,Dry Van,Food & Beverage,LTL,CUST-041,1,505.39,7531.25,6679.54,1
2022-12-07,"Chicago, IL","Atlanta, GA",720,25236,Reefer,Electronics,FTL,CUST-026,1,272.25,3156.03,2763.82,0
2022-12-08,"Atlanta, GA","Newark, NJ",870,38396,Flatbed,General Freight,FTL,CUST-008,1,343.52,3252.74,3049.57,1
2022-12-08,"Houston, TX","Memphis, TN",600,37831,Dry Van,Food & Beverage,FTL,CUST-008,0,243.08,2003.55,1759.82,0
2022-12-08,"Miami, FL","Chicago, IL",1370,14597,Dry Van,Automotive Parts,LTL,CUST-002,1,492.35,8535.28,7406.49,0
2022-12-08,"Los Angeles, CA","Chicago, IL",2000,8716,Flatbed,General Freight,LTL,CUST-037,6,786.84,11798.13,9949.59,0
2022-12-09,"Phoenix, AZ","Kansas City, MO",1100,32787,Dry Van,Machinery,FTL,CUST-040,1,418.35,4161.3,3519.64,0
2022-12-09,"Houston, TX","Memphis, TN",600,10074,Dry Van,Produce,LTL,CUST-039,6,256.82,3380.71,2891.94,0
2022-12-09,"Denver, CO","Houston, TX",1050,28658,Dry Van,Produce,FTL,CUST-044,0,403.39,3180.82,2923.11,1
2022-12-09,"Los Angeles, CA","Chicago, IL",2000,13595,Dry Van,General Freight,LTL,CUST-015,7,791.65,8590.88,7774.34,0
2022-12-09,"Atlanta, GA","Newark, NJ",870,24286,Dry Van,Machinery,FTL,CUST-035,5,316.39,3120.81,2721.38,0
2022-12-09,"Seattle, WA","Denver, CO",1300,22321,Reefer,Building Materials,FTL,CUST-035,1,500.84,4879.47,4327.21,0
2022-12-09,"Chicago, IL","Atlanta, GA",720,42675,Flatbed,Produce,FTL,CUST-018,0,299.03,2926.49,2429.96,0
2022-12-09,"San Francisco, CA","Las Vegas, NV",570,30686,Dry Van,Automotive Parts,FTL,CUST-020,7,216.64,2349.73,1955.9,0
2022-12-10,"Nashville, TN","Charlotte, NC",400,24366,Dry Van,Machinery,FTL,CUST-033,4,154.96,1630.1,1375.33,0
2022-12-10,"Phoenix, AZ","Kansas City, MO",1100,36285,Dry Van,Chemicals,FTL,CUST-039,7,426.78,3342.9,3191.27,1
2022-12-10,"Chicago, IL","Atlanta, GA",720,34452,Dry Van,Produce,FTL,CUST-012,13,265.04,2431.82,2108.71,0
2022-12-10,"Atlanta, GA","Newark, NJ",870,33998,Reefer,Food & Beverage,FTL,CUST-041,1,356.62,3598.99,3208.25,0
2022-12-10,"Los Angeles, CA","Dallas, TX",1400,27718,Dry Van,Electronics,FTL,CUST-021,1,559.68,4261.48,3716.28,0
2022-12-10,"San Francisco, CA","Las Vegas, NV",570,22548,Dry Van,Chemicals,FTL,CUST-029,3,217.2,2086.64,1798.06,1
2022-12-10,"Houston, TX","Memphis, TN",600,13847,Flatbed,Electronics,LTL,CUST-008,5,240.37,3348.85,3079.29,1
2022-12-10,"San Francisco, CA","Las Vegas, NV",570,39283,Dry Van,Electronics,FTL,CUST-037,1,225.6,2244.79,2057.27,0
2022-12-10,"Atlanta, GA","Newark, NJ",870,35302,Dry Van,Produce,FTL,CUST-029,0,329.06,3159.06,2667.62,1
2022-12-10,"Portland, OR","Salt Lake City, UT",770,3404,Reefer,General Freight,LTL,CUST-032,1,296.46,5941.1,5109.44,0
2022-12-10,"Nashville, TN","Charlotte, NC",400,10926,Flatbed,Electronics,LTL,CUST-022,1,155.71,2562.55,2353.29,1
2022-12-11,"Phoenix, AZ","Kansas City, MO",1100,41838,Dry Van,Food & Beverage,FTL,CUST-034,1,449.78,3676.65,3280.69,1
2022-12-11,"Phoenix, AZ","Kansas City, MO",1100,9210,Flatbed,Automotive Parts,LTL,CUST-035,0,454.65,6574.06,6101.59,1
2022-12-11,"Miami, FL","Chicago, IL",1370,38785,Dry Van,Building Materials,FTL,CUST-049,2,536.2,5222.92,4375.66,0
2022-12-11,"Atlanta, GA","Newark, NJ",870,25123,Reefer,Building Materials,FTL,CUST-010,2,330.2,3187.8,3039.76,0
2022-12-11,"Nashville, TN","Charlotte, NC",400,2297,Reefer,Building Materials,LTL,CUST-030,9,163.95,3106.82,2784.45,1
2022-12-11,"Miami, FL","Chicago, IL",1370,2109,Dry Van,General Freight,LTL,CUST-024,1,594.16,8809.14,7747.4,1
2022-12-11,"Denver, CO","Houston, TX",1050,23125,Reefer,Electronics,FTL,CUST-002,0,384.48,4103.36,3489.34,1
2022-12-11,"Atlanta, GA","Newark, NJ",870,20722,Dry Van,Produce,FTL,CUST-024,4,303.77,3017.81,2595.49,0
2022-12-11,"Chicago, IL","Atlanta, GA",720,22592,Reefer,Food & Beverage,FTL,CUST-046,1,285.42,2714.16,2370.76,0
2022-12-11,"Phoenix, AZ","Kansas City, MO",1100,35968,Dry Van,General Freight,FTL,CUST-036,7,426.43,3875.84,3348.1,0
2022-12-11,"Portland, OR","Salt Lake City, UT",770,40525,Reefer,Food & Beverage,FTL,CUST-042,3,292.83,3467.85,3114.6,1
2022-12-11,"Los Angeles, CA","Dallas, TX",1400,23264,Dry Van,Produce,FTL,CUST-007,0,500.38,4023.48,3593.95,1
2022-12-11,"Minneapolis, MN","Detroit, MI",690,32778,Reefer,Machinery,FTL,CUST-006,1,267.16,2823.74,2502.25,1
2022-12-12,"Los Angeles, CA","Chicago, IL",2000,8618,Flatbed,Automotive Parts,LTL,CUST-042,1,857.58,10167.54,8925.74,0
2022-12-12,"Atlanta, GA","Newark, NJ",870,32296,Reefer,Building Materials,FTL,CUST-029,3,312.31,3459.13,3114.23,1
2022-12-12,"Nashville, TN","Charlotte, NC",400,20730,Dry Van,Chemicals,FTL,CUST-037,0,148.33,1551.93,1343.78,0
2022-12-12,"Seattle, WA","Denver, CO",1300,25063,Dry Van,General Freight,FTL,CUST-011,7,473.08,3913.92,3508.98,0
2022-12-12,"Houston, TX","Memphis, TN",600,29569,Flatbed,Food & Beverage,FTL,CUST-036,3,221.9,2561.65,2134.32,1
2022-12-12,"Atlanta, GA","Newark, NJ",870,9639,Flatbed,Produce,LTL,CUST-044,9,300.86,5589.67,4823.79,0
2022-12-12,"Houston, TX","Memphis, TN",600,24711,Dry Van,Machinery,FTL,CUST-002,5,212.91,1894.64,1653.64,1
2022-12-12,"Phoenix, AZ","Kansas City, MO",1100,20682,Reefer,Produce,FTL,CUST-020,1,407.52,4550.37,3932.61,0
2022-12-13,"Newark, NJ","Miami, FL",1280,31500,Dry Van,Electronics,FTL,CUST-050,0,476.53,4773.94,4257.11,0
2022-12-13,"Houston, TX","Memphis, TN",600,33722,Dry Van,Building Materials,FTL,CUST-028,2,246.31,1908.21,1818.27,1
2022-12-13,"Seattle, WA","Denver, CO",1300,7565,Flatbed,General Freight,LTL,CUST-012,5,466.95,7690.54,6778.88,1
2022-12-13,"Dallas, TX","Los Angeles, CA",1400,41360,Dry Van,Produce,FTL,CUST-019,2,576.59,4120.37,3735.23,0
2022-12-13,"Nashville, TN","Charlotte, NC",400,23216,Dry Van,Food & Beverage,FTL,CUST-004,5,156.5,1434.48,1310.87,0
2022-12-13,"San Francisco, CA","Las Vegas, NV",570,36853,Flatbed,Machinery,FTL,CUST-029,9,214.41,2562.53,2316.72,0
2022-12-13,"Atlanta, GA","Newark, NJ",870,36216,Reefer,Electronics,FTL,CUST-049,6,324.56,3777.36,3249.73,0
2022-12-14,"Seattle, WA","Denver, CO",1300,26137,Dry Van,Produce,FTL,CUST-041,11,507.49,4513.26,3782.75,0
2022-12-14,"Houston, TX","Memphis, TN",600,25753,Dry Van,Automotive Parts,FTL,CUST-011,5,230.36,1989.92,1889.36,1
2022-12-14,"Portland, OR","Salt Lake City, UT",770,30988,Reefer,Chemicals,FTL,CUST-006,4,298.21,3399.25,3134.61,0
2022-12-14,"Portland, OR","Salt Lake City, UT",770,4202,Dry Van,Chemicals,LTL,CUST-041,1,312.47,4825.63,4154.86,1
2022-12-14,"Chicago, IL","Atlanta, GA",720,36804,Flatbed,Produce,FTL,CUST-050,5,288.59,3067.81,2606.76,1
2022-12-14,"Atlanta, GA","Newark, NJ",870,36402,Flatbed,Building Materials,FTL,CUST-035,6,340.92,3594.71,3008.43,0
2022-12-14,"Houston, TX","Memphis, TN",600,14769,Dry Van,Automotive Parts,LTL,CUST-005,6,218.97,3263.27,2870.39,1
2022-12-15,"Seattle, WA","Denver, CO",1300,11047,Dry Van,Food & Beverage,LTL,CUST-030,2,520.26,6610.76,6020.34,0
2022-12-15,"Portland, OR","Salt Lake City, UT",770,7928,Reefer,Automotive Parts,LTL,CUST-006,1,293.23,5595.36,5235.63,1
2022-12-15,"Minneapolis, MN","Detroit, MI",690,41500,Dry Van,General Freight,FTL,CUST-006,0,290.53,2614.17,2238.17,1
2022-12-15,"Los Angeles, CA","Chicago, IL",2000,20193,Dry Van,Food & Beverage,FTL,CUST-026,1,751.87,5998.31,5322.48,0
2022-12-15,"Los Angeles, CA","Dallas, TX",1400,38534,Dry Van,Automotive Parts,FTL,CUST-034,2,525.31,3832.9,3700.18,1
2022-12-15,"Seattle, WA","Denver, CO",1300,22624,Dry Van,Food & Beverage,FTL,CUST-023,0,524.13,4620.86,3734.82,0
2022-12-15,"Chicago, IL","Atlanta, GA",720,27974,Dry Van,General Freight,FTL,CUST-005,0,302.86,2551.62,2270.3,1
2022-12-15,"Los Angeles, CA","Dallas, TX",1400,3929,Dry Van,Chemicals,LTL,CUST-041,0,563.16,6677.77,5874.55,1
